,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
255,-2,12700,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-86.0
256,-2,12800,STARFRUIT,4997,22,,,,,5004,22,,,,,5000.5,-49.15625
257,-2,12800,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-86.0
258,-2,12900,STARFRUIT,4998,7,4997.0,29.0,,,5003,1,5004.0,28.0,,,5000.5,-58.84375
259,-2,12900,AMETHYSTS,9996,1,9995.0,28.0,,,10002,3,10004.0,1.0,10005.0,28.0,9999.0,-86.0
260,-2,13000,AMETHYSTS,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,-86.0
261,-2,13000,STARFRUIT,5002,1,4997.0,6.0,4996.0,20.0,5003,20,,,,,5002.5,-63.1015625
262,-2,13100,STARFRUIT,4997,8,4996.0,25.0,,,5003,26,,,,,5000.0,-63.78125
263,-2,13100,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-86.0
264,-2,13200,STARFRUIT,4997,22,,,,,5002,5,5004.0,22.0,,,4999.5,-58.8359375
265,-2,13200,AMETHYSTS,9998,2,9995.0,22.0,,,10005,22,,,,,10001.5,-86.0
266,-2,13300,STARFRUIT,4998,6,4997.0,24.0,,,5004,24,,,,,5001.0,-49.3828125
267,-2,13300,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,-86.0
268,-2,13400,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-86.0
269,-2,13400,STARFRUIT,4997,32,,,,,5004,32,,,,,5000.5,-55.203125
270,-2,13500,STARFRUIT,4997,30,,,,,5002,8,5004.0,30.0,,,4999.5,-51.265625
271,-2,13500,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
272,-2,13600,STARFRUIT,4997,24,,,,,5002,3,5004.0,25.0,,,4999.5,-54.4609375
273,-2,13600,AMETHYSTS,9995,25,,,,,10002,10,10005.0,25.0,,,9998.5,-86.0
274,-2,13700,STARFRUIT,4999,4,4998.0,21.0,,,5004,1,5005.0,20.0,,,5001.5,-39.59375
275,-2,13700,AMETHYSTS,9996,1,9995.0,20.0,,,9998,4,10004.0,1.0,10005.0,20.0,9997.0,-86.0
276,-2,13800,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-86.0
277,-2,13800,STARFRUIT,4999,1,4998.0,22.0,,,5004,2,5005.0,20.0,,,5001.5,-39.9609375
278,-2,13900,STARFRUIT,4998,22,,,,,5001,6,5003.0,4.0,5005.0,22.0,4999.5,-36.3671875
279,-2,13900,AMETHYSTS,9996,2,9995.0,20.0,,,10000,6,10004.0,2.0,10005.0,20.0,9998.0,-86.0
280,-2,14000,STARFRUIT,4998,5,4997.0,27.0,,,5004,29,,,,,5001.0,-43.09375
281,-2,14000,AMETHYSTS,9998,5,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,-86.0
282,-2,14100,STARFRUIT,4997,25,,,,,5002,1,5004.0,25.0,,,4999.5,-48.921875
283,-2,14100,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-86.0
284,-2,14200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
285,-2,14200,STARFRUIT,4997,21,,,,,4998,1,5004.0,21.0,,,4997.5,-47.4921875
286,-2,14300,STARFRUIT,4997,29,,,,,5004,29,,,,,5000.5,-50.2578125
287,-2,14300,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
288,-2,14400,STARFRUIT,4997,30,,,,,5004,30,,,,,5000.5,-47.75
289,-2,14400,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-86.0
290,-2,14500,AMETHYSTS,9995,24,,,,,10002,1,10005.0,24.0,,,9998.5,-86.0
291,-2,14500,STARFRUIT,4997,24,,,,,5004,24,,,,,5000.5,-58.9609375
292,-2,14600,STARFRUIT,4997,28,,,,,5000,2,5004.0,28.0,,,4998.5,-54.2265625
293,-2,14600,AMETHYSTS,9996,2,9995.0,26.0,,,10000,2,10004.0,2.0,10005.0,26.0,9998.0,-86.0
294,-2,14700,STARFRUIT,4997,30,,,,,5004,30,,,,,5000.5,-60.6953125
295,-2,14700,AMETHYSTS,9995,30,,,,,10002,7,10005.0,30.0,,,9998.5,-86.0
296,-2,14800,STARFRUIT,4997,28,,,,,5004,28,,,,,5000.5,-48.3515625
297,-2,14800,AMETHYSTS,9995,28,,,,,10002,6,10005.0,28.0,,,9998.5,-86.0
298,-2,14900,AMETHYSTS,10000,4,9995.0,26.0,,,10005,26,,,,,10002.5,-86.0
299,-2,14900,STARFRUIT,5000,4,4997.0,26.0,,,5004,26,,,,,5002.0,-50.4375
300,-2,15000,STARFRUIT,5003,8,4998.0,25.0,,,5005,25,,,,,5004.0,-42.578125
301,-2,15000,AMETHYSTS,9998,1,9995.0,25.0,,,10005,25,,,,,10001.5,-86.0
302,-2,15100,STARFRUIT,4998,5,4997.0,22.0,,,5004,22,,,,,5001.0,-52.59375
303,-2,15100,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,-86.0
304,-2,15200,STARFRUIT,4997,27,,,,,4998,1,5004.0,27.0,,,4997.5,-49.5390625
305,-2,15200,AMETHYSTS,9998,6,9995.0,27.0,,,10005,27,,,,,10001.5,-86.0
306,-2,15300,AMETHYSTS,9995,26,,,,,10002,1,10005.0,26.0,,,9998.5,-86.0
307,-2,15300,STARFRUIT,4997,26,,,,,5002,4,5004.0,26.0,,,4999.5,-55.921875
308,-2,15400,STARFRUIT,4998,5,4997.0,30.0,,,5003,2,5004.0,28.0,,,5000.5,-59.4296875
309,-2,15400,AMETHYSTS,9996,2,9995.0,28.0,,,9998,1,10004.0,2.0,10005.0,28.0,9997.0,-86.0
310,-2,15500,STARFRUIT,4997,31,,,,,5002,8,5003.0,2.0,5004.0,29.0,4999.5,-59.265625
311,-2,15500,AMETHYSTS,10002,1,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10003.0,-86.0
312,-2,15600,STARFRUIT,4997,7,4996.0,24.0,,,5003,26,,,,,5000.0,-61.5546875
313,-2,15600,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
314,-2,15700,AMETHYSTS,10002,5,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,-86.0
315,-2,15700,STARFRUIT,4997,25,,,,,5003,1,5004.0,24.0,,,5000.0,-59.671875
316,-2,15800,STARFRUIT,5002,1,4997.0,22.0,,,5004,22,,,,,5003.0,-54.328125
317,-2,15800,AMETHYSTS,9998,10,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,-86.0
318,-2,15900,STARFRUIT,4997,31,,,,,5000,6,5002.0,2.0,5004.0,31.0,4998.5,-49.6640625
319,-2,15900,AMETHYSTS,9996,2,9995.0,29.0,,,10000,6,10004.0,2.0,10005.0,29.0,9998.0,-86.0
320,-2,16000,STARFRUIT,4997,29,,,,,5002,2,5004.0,29.0,,,4999.5,-50.3046875
321,-2,16000,AMETHYSTS,9996,2,9995.0,27.0,,,10002,6,10004.0,2.0,10005.0,27.0,9999.0,-86.0
322,-2,16100,AMETHYSTS,9995,21,,,,,10000,2,10002.0,10.0,10005.0,21.0,9997.5,-86.0
323,-2,16100,STARFRUIT,4997,21,,,,,5000,2,5004.0,21.0,,,4998.5,-60.09375
324,-2,16200,STARFRUIT,4996,24,,,,,4998,1,5003.0,24.0,,,4997.0,-65.875
325,-2,16200,AMETHYSTS,9995,24,,,,,9998,1,10005.0,24.0,,,9996.5,-86.0
326,-2,16300,STARFRUIT,4997,2,4996.0,23.0,,,5003,23,,,,,5000.0,-67.296875
327,-2,16300,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-86.0
328,-2,16400,STARFRUIT,4996,2,4995.0,30.0,,,5002,32,,,,,4999.0,-82.5234375
329,-2,16400,AMETHYSTS,9996,2,9995.0,30.0,,,10002,3,10004.0,2.0,10005.0,30.0,9999.0,-86.0
330,-2,16500,AMETHYSTS,9996,2,9995.0,21.0,,,10002,7,10004.0,2.0,10005.0,21.0,9999.0,-86.0
331,-2,16500,STARFRUIT,4996,23,,,,,5002,2,5003.0,21.0,,,4999.0,-77.1484375
332,-2,16600,STARFRUIT,4996,29,,,,,5002,2,5003.0,28.0,,,4999.0,-78.875
333,-2,16600,AMETHYSTS,9998,4,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,-86.0
334,-2,16700,AMETHYSTS,10002,1,9995.0,26.0,,,10005,26,,,,,10003.5,-86.0
335,-2,16700,STARFRUIT,5001,1,4995.0,26.0,,,5002,26,,,,,5001.5,-80.6953125
336,-2,16800,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,-86.0
337,-2,16800,STARFRUIT,4996,26,,,,,5003,26,,,,,4999.5,-73.9140625
338,-2,16900,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-86.0
339,-2,16900,STARFRUIT,4996,26,,,,,5003,26,,,,,4999.5,-69.140625
340,-2,17000,STARFRUIT,4996,29,,,,,5003,29,,,,,4999.5,-67.5625
341,-2,17000,AMETHYSTS,9998,9,9995.0,29.0,,,10005,29,,,,,10001.5,-86.0
342,-2,17100,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-86.0
343,-2,17100,STARFRUIT,4996,23,,,,,5002,2,5003.0,21.0,,,4999.0,-74.7578125
344,-2,17200,AMETHYSTS,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-86.0
345,-2,17200,STARFRUIT,4996,24,,,,,5003,24,,,,,4999.5,-72.546875
346,-2,17300,AMETHYSTS,9996,2,9995.0,23.0,,,10002,9,10004.0,2.0,10005.0,23.0,9999.0,-86.0
347,-2,17300,STARFRUIT,4996,25,,,,,5001,6,5003.0,25.0,,,4998.5,-70.078125
348,-2,17400,STARFRUIT,4999,6,4996.0,28.0,,,5003,28,,,,,5001.0,-76.4375
349,-2,17400,AMETHYSTS,10000,6,9998.0,7.0,9995.0,28.0,10005,28,,,,,10002.5,-86.0
350,-2,17500,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,-86.0
351,-2,17500,STARFRUIT,4996,26,,,,,5003,26,,,,,4999.5,-68.96875
352,-2,17600,AMETHYSTS,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,-86.0
353,-2,17600,STARFRUIT,4996,30,,,,,5003,30,,,,,4999.5,-65.34375
354,-2,17700,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
355,-2,17700,STARFRUIT,5001,1,4996.0,2.0,4995.0,27.0,5002,29,,,,,5001.5,-79.484375
356,-2,17800,STARFRUIT,4996,26,,,,,5002,2,5003.0,24.0,,,4999.0,-78.625
357,-2,17800,AMETHYSTS,9996,2,9995.0,24.0,,,10002,5,10004.0,2.0,10005.0,24.0,9999.0,-86.0
358,-2,17900,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
359,-2,17900,STARFRUIT,4995,23,,,,,5002,23,,,,,4998.5,-87.703125
360,-2,18000,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-86.0
361,-2,18000,STARFRUIT,4996,2,4995.0,25.0,,,5002,27,,,,,4999.0,-79.5703125
362,-2,18100,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,-86.0
363,-2,18100,STARFRUIT,4996,20,,,,,5003,20,,,,,4999.5,-73.796875
364,-2,18200,STARFRUIT,4995,25,,,,,4997,4,5002.0,26.0,,,4996.0,-81.7265625
365,-2,18200,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-86.0
366,-2,18300,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-86.0
367,-2,18300,STARFRUIT,4995,25,,,,,5002,25,,,,,4998.5,-88.0859375
368,-2,18400,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-86.0
369,-2,18400,STARFRUIT,4995,25,,,,,5000,5,5002.0,25.0,,,4997.5,-87.3671875
370,-2,18500,AMETHYSTS,9995,29,,,,,10000,2,10005.0,29.0,,,9997.5,-86.0
371,-2,18500,STARFRUIT,4995,29,,,,,4998,1,5002.0,29.0,,,4996.5,-89.1015625
372,-2,18600,STARFRUIT,4996,20,,,,,5001,5,5003.0,20.0,,,4998.5,-78.171875
373,-2,18600,AMETHYSTS,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,-86.0
374,-2,18700,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,-86.0
375,-2,18700,STARFRUIT,4996,22,,,,,5003,22,,,,,4999.5,-72.875
376,-2,18800,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-86.0
377,-2,18800,STARFRUIT,4996,28,,,,,5002,2,5003.0,26.0,,,4999.0,-74.9140625
378,-2,18900,STARFRUIT,4996,22,,,,,5003,22,,,,,4999.5,-70.7890625
379,-2,18900,AMETHYSTS,9998,2,9995.0,22.0,,,10005,22,,,,,10001.5,-86.0
380,-2,19000,STARFRUIT,4995,28,,,,,4996,10,5002.0,28.0,,,4995.5,-85.375
381,-2,19000,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-86.0
382,-2,19100,STARFRUIT,4996,2,4995.0,26.0,,,5002,28,,,,,4999.0,-83.1640625
383,-2,19100,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-86.0
384,-2,19200,AMETHYSTS,9996,1,9995.0,20.0,,,9998,1,10004.0,1.0,10005.0,20.0,9997.0,-86.0
385,-2,19200,STARFRUIT,4996,21,,,,,5002,1,5003.0,20.0,,,4999.0,-76.96875
386,-2,19300,STARFRUIT,4996,23,,,,,5002,2,5003.0,21.0,,,4999.0,-78.2734375
387,-2,19300,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-86.0
388,-2,19400,STARFRUIT,4995,26,,,,,5002,26,,,,,4998.5,-83.375
389,-2,19400,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,-86.0
390,-2,19500,STARFRUIT,4995,23,,,,,5002,23,,,,,4998.5,-79.3359375
391,-2,19500,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
392,-2,19600,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
393,-2,19600,STARFRUIT,4997,2,4996.0,27.0,,,5003,29,,,,,5000.0,-65.296875
394,-2,19700,STARFRUIT,4997,1,4996.0,30.0,,,5001,7,5003.0,32.0,,,4999.0,-63.84375
395,-2,19700,AMETHYSTS,10002,1,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10003.0,-86.0
396,-2,19800,STARFRUIT,4996,31,,,,,5003,31,,,,,4999.5,-71.8984375
397,-2,19800,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-86.0
398,-2,19900,STARFRUIT,4997,2,4996.0,30.0,,,5003,32,,,,,5000.0,-61.546875
399,-2,19900,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-86.0
400,-2,20000,AMETHYSTS,9995,27,,,,,10002,4,10005.0,27.0,,,9998.5,-86.0
401,-2,20000,STARFRUIT,4997,2,4996.0,27.0,,,5003,27,,,,,5000.0,-75.03125
402,-2,20100,STARFRUIT,4996,31,,,,,5001,4,5003.0,31.0,,,4998.5,-71.4296875
403,-2,20100,AMETHYSTS,10002,1,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,-86.0
404,-2,20200,STARFRUIT,4996,29,,,,,5003,29,,,,,4999.5,-75.625
405,-2,20200,AMETHYSTS,9995,29,,,,,9998,1,10005.0,29.0,,,9996.5,-86.0
406,-2,20300,STARFRUIT,4996,27,,,,,4997,1,5003.0,27.0,,,4996.5,-68.9609375
407,-2,20300,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,-86.0
408,-2,20400,AMETHYSTS,9996,1,9995.0,28.0,,,10000,4,10004.0,1.0,10005.0,28.0,9998.0,-86.0
409,-2,20400,STARFRUIT,4997,1,4996.0,29.0,,,4999,4,5002.0,1.0,5003.0,28.0,4998.0,-75.0703125
410,-2,20500,STARFRUIT,4999,4,4997.0,5.0,4996.0,32.0,5003,32,,,,,5001.0,-65.5859375
411,-2,20500,AMETHYSTS,10000,3,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10002.0,-86.0
412,-2,20600,STARFRUIT,4997,2,4996.0,26.0,,,5003,28,,,,,5000.0,-63.453125
413,-2,20600,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-86.0
414,-2,20700,STARFRUIT,4999,6,4996.0,22.0,,,5003,22,,,,,5001.0,-75.8515625
415,-2,20700,AMETHYSTS,10002,1,10000.0,6.0,9998.0,4.0,10005,22,,,,,10003.5,-86.0
416,-2,20800,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-86.0
417,-2,20800,STARFRUIT,4995,24,,,,,5002,24,,,,,4998.5,-90.015625
418,-2,20900,STARFRUIT,5000,1,4995.0,23.0,,,5002,23,,,,,5001.0,-92.296875
419,-2,20900,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
420,-2,21000,STARFRUIT,4996,2,4995.0,26.0,,,5002,28,,,,,4999.0,-83.03125
421,-2,21000,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-86.0
422,-2,21100,STARFRUIT,4996,2,4995.0,22.0,,,5002,24,,,,,4999.0,-82.140625
423,-2,21100,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-86.0
424,-2,21200,AMETHYSTS,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5,-86.0
425,-2,21200,STARFRUIT,4995,22,,,,,5002,22,,,,,4998.5,-81.671875
426,-2,21300,STARFRUIT,4996,1,4995.0,29.0,,,5002,30,,,,,4999.0,-83.375
427,-2,21300,AMETHYSTS,9996,1,9995.0,29.0,,,10002,7,10004.0,1.0,10005.0,29.0,9999.0,-86.0
428,-2,21400,STARFRUIT,4996,28,,,,,5003,28,,,,,4999.5,-78.09375
429,-2,21400,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,-86.0
430,-2,21500,STARFRUIT,5000,4,4996.0,21.0,,,5002,1,5003.0,20.0,,,5001.0,-75.40625
431,-2,21500,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-86.0
432,-2,21600,AMETHYSTS,10002,12,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10003.0,-86.0
433,-2,21600,STARFRUIT,4996,27,,,,,5003,27,,,,,4999.5,-73.40625
434,-2,21700,STARFRUIT,4996,2,4995.0,29.0,,,5002,31,,,,,4999.0,-80.484375
435,-2,21700,AMETHYSTS,9998,8,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,-86.0
436,-2,21800,STARFRUIT,4996,24,,,,,5003,24,,,,,4999.5,-71.984375
437,-2,21800,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-86.0
438,-2,21900,STARFRUIT,4997,1,4996.0,21.0,,,5003,22,,,,,5000.0,-62.21875
439,-2,21900,AMETHYSTS,10002,3,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10003.0,-86.0
440,-2,22000,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
441,-2,22000,STARFRUIT,4996,21,,,,,5003,21,,,,,4999.5,-71.5703125
442,-2,22100,STARFRUIT,4997,23,,,,,5004,24,,,,,5000.5,-55.078125
443,-2,22100,AMETHYSTS,9996,2,9995.0,22.0,,,10002,7,10004.0,2.0,10005.0,22.0,9999.0,-86.0
444,-2,22200,STARFRUIT,4997,21,,,,,5004,21,,,,,5000.5,-49.90625
445,-2,22200,AMETHYSTS,9998,6,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,-86.0
446,-2,22300,STARFRUIT,4997,29,,,,,5004,29,,,,,5000.5,-53.421875
447,-2,22300,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-86.0
448,-2,22400,AMETHYSTS,9996,2,9995.0,27.0,,,9998,1,10004.0,2.0,10005.0,27.0,9997.0,-86.0
449,-2,22400,STARFRUIT,4996,29,,,,,5003,29,,,,,4999.5,-67.1015625
450,-2,22500,STARFRUIT,4997,2,4996.0,29.0,,,5003,31,,,,,5000.0,-62.40625
451,-2,22500,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-86.0
452,-2,22600,STARFRUIT,5000,6,4998.0,4.0,4997.0,22.0,5003,2,5004.0,20.0,,,5001.5,-58.4140625
453,-2,22600,AMETHYSTS,10000,6,9998.0,6.0,9996.0,2.0,10004,2,10005.0,20.0,,,10002.0,-86.0
454,-2,22700,STARFRUIT,4997,1,4996.0,24.0,,,5003,26,,,,,5000.0,-62.703125
455,-2,22700,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
456,-2,22800,AMETHYSTS,9996,1,9995.0,27.0,,,9998,2,10004.0,1.0,10005.0,27.0,9997.0,-86.0
457,-2,22800,STARFRUIT,4996,27,,,,,5002,1,5003.0,27.0,,,4999.0,-75.5546875
458,-2,22900,STARFRUIT,4996,32,,,,,5003,32,,,,,4999.5,-67.515625
459,-2,22900,AMETHYSTS,9996,2,9995.0,30.0,,,10002,8,10004.0,2.0,10005.0,30.0,9999.0,-86.0
460,-2,23000,STARFRUIT,4996,22,,,,,5003,22,,,,,4999.5,-71.7421875
461,-2,23000,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-86.0
462,-2,23100,STARFRUIT,4996,23,,,,,5003,23,,,,,4999.5,-75.140625
463,-2,23100,AMETHYSTS,9998,8,9995.0,23.0,,,10005,23,,,,,10001.5,-86.0
464,-2,23200,AMETHYSTS,9998,5,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,-86.0
465,-2,23200,STARFRUIT,4997,31,,,,,5002,3,5004.0,31.0,,,4999.5,-54.75
466,-2,23300,STARFRUIT,4998,30,,,,,5004,1,5005.0,29.0,,,5001.0,-39.5
467,-2,23300,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-86.0
468,-2,23400,STARFRUIT,4998,30,,,,,5005,30,,,,,5001.5,-32.671875
469,-2,23400,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-86.0
470,-2,23500,AMETHYSTS,9998,8,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,-86.0
471,-2,23500,STARFRUIT,4998,29,,,,,5003,4,5005.0,30.0,,,5000.5,-35.953125
472,-2,23600,STARFRUIT,4998,27,,,,,5005,27,,,,,5001.5,-31.3125
473,-2,23600,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,-86.0
474,-2,23700,STARFRUIT,4997,23,,,,,5002,7,5004.0,23.0,,,4999.5,-47.6875
475,-2,23700,AMETHYSTS,10002,1,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0,-86.0
476,-2,23800,STARFRUIT,5003,1,4997.0,30.0,,,5004,30,,,,,5003.5,-46.9375
477,-2,23800,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
478,-2,23900,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
479,-2,23900,STARFRUIT,5002,1,4998.0,1.0,4997.0,30.0,5004,30,,,,,5003.0,-52.40625
480,-2,24000,STARFRUIT,4996,29,,,,,5003,29,,,,,4999.5,-61.640625
481,-2,24000,AMETHYSTS,9998,9,9995.0,29.0,,,10005,29,,,,,10001.5,-86.0
482,-2,24100,STARFRUIT,4996,26,,,,,5001,3,5003.0,26.0,,,4998.5,-73.0078125
483,-2,24100,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-86.0
484,-2,24200,STARFRUIT,4996,30,,,,,5003,30,,,,,4999.5,-69.25
485,-2,24200,AMETHYSTS,9996,2,9995.0,28.0,,,10002,6,10004.0,2.0,10005.0,28.0,9999.0,-86.0
486,-2,24300,AMETHYSTS,9996,2,9995.0,24.0,,,10002,1,10004.0,2.0,10005.0,24.0,9999.0,-86.0
487,-2,24300,STARFRUIT,4996,26,,,,,5003,26,,,,,4999.5,-68.625
488,-2,24400,STARFRUIT,5002,1,4996.0,22.0,,,5003,22,,,,,5002.5,-67.4921875
489,-2,24400,AMETHYSTS,10002,1,9998.0,4.0,9996.0,1.0,10004,1,10005.0,21.0,,,10003.0,-86.0
490,-2,24500,STARFRUIT,4997,1,4996.0,25.0,,,5003,26,,,,,5000.0,-61.46875
491,-2,24500,AMETHYSTS,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0,-86.0
492,-2,24600,STARFRUIT,4996,24,,,,,5001,2,5003.0,24.0,,,4998.5,-67.546875
493,-2,24600,AMETHYSTS,9995,24,,,,,9998,2,10005.0,24.0,,,9996.5,-86.0
494,-2,24700,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,-86.0
495,-2,24700,STARFRUIT,4996,25,,,,,5003,25,,,,,4999.5,-76.421875
496,-2,24800,STARFRUIT,4995,23,,,,,5002,23,,,,,4998.5,-89.1796875
497,-2,24800,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
498,-2,24900,STARFRUIT,4999,4,4995.0,23.0,,,5002,23,,,,,5000.5,-91.59375
499,-2,24900,AMETHYSTS,10002,1,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0,-86.0
500,-2,25000,STARFRUIT,4995,23,,,,,5002,23,,,,,4998.5,-86.15625
501,-2,25000,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
502,-2,25100,AMETHYSTS,10002,1,9995.0,25.0,,,10005,25,,,,,10003.5,-86.0
503,-2,25100,STARFRUIT,4995,25,,,,,5000,4,5002.0,25.0,,,4997.5,-87.2421875
504,-2,25200,STARFRUIT,4996,1,4995.0,24.0,,,5000,3,5002.0,25.0,,,4998.0,-82.65625
505,-2,25200,AMETHYSTS,9996,1,9995.0,24.0,,,9998,5,10004.0,1.0,10005.0,24.0,9997.0,-86.0
506,-2,25300,STARFRUIT,4996,2,4995.0,24.0,,,5002,24,,,,,4999.0,-91.140625
507,-2,25300,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-86.0
508,-2,25400,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-86.0
509,-2,25400,STARFRUIT,5000,8,4995.0,30.0,,,5001,1,5002.0,29.0,,,5000.5,-94.5234375
